,basin,nse,bias,stdev,obs5,sim5,obs95,sim95,obs0,sim0,obsL,simL,obsH,simH,obsFDC,simFDC,obsBF,simBF,abs_nse,sqrt_nse,FHV,FLV,kge,FMM,bias_RR,log_stdev,r_coeff,bias_std
18,01142500,0.7522705790432969,-0.05214166087033276,0.8168229927859282,0.21178010427096441,0.3853633753911543,5.701177248104458,5.286060321565704,0,0,279,0,72,37,-2.3336614507389046,-2.020595454353593,0.7149209600168933,0.7040294734307894,0.5879059381355072,0.801340000535725,-0.2808638283955394,1.1387893905759674,0.7694113380544942,-0.08715380981318215,-0.05214166087033279,0.7985370836702969,0.8700055299345476,-0.04254777487372088
19,01144000,0.8127641655412361,-0.09054223661843758,0.8192215847862836,0.2565967718104649,0.3932300470931683,6.272821569675551,5.660348905657801,0,0,213,0,68,56,-2.4750339484375217,-2.036775381367781,0.6963992217476825,0.709737020356619,0.6537441394491288,0.857871610466104,-0.25518215179736453,0.7428248468430131,0.7783221301260212,-0.1423356395670289,-0.09054223661843759,0.8268582045923739,0.9091025524406064,-0.07499077913566475
20,01162500,0.7298409841900759,-0.1753851327012092,0.7708037004689304,0.08281205372295863,0.30236739633321696,6.396016201475138,4.451131736228014,0,0,810,0,97,57,-3.0012081637962242,-1.9642133803994242,0.6543646032084611,0.7107573557089103,0.5770495960208155,0.8022626986168688,-0.2814679141584823,3.11190490609985,0.6838752316591146,-0.3190727746845097,-0.17538513270120928,0.6152861371247911,0.8709884475435556,-0.13689159634244705
21,01169000,0.7960005282918831,-0.026755073670779412,0.8423869176699247,0.21236676960135936,0.3234213608671942,7.592111648219004,7.13382357140535,0,0,373,87,109,70,-2.5778746733920523,-2.334556757201293,0.6414883171548847,0.6530358859361967,0.6400299880621201,0.8447234768688238,-0.2435034943880788,0.7055731115264825,0.8081009211065567,-0.0331105838991106,-0.02675507367077929,0.8622735161176865,0.8938513363652842,-0.017917454728032245
22,01170100,0.7809247859611825,-0.04853288212482639,0.8905390321198522,0.2008763923979331,0.33953906930291133,7.350249448063555,6.552554390069429,0,0,442,34,84,62,-2.659752891372202,-2.2014847579217505,0.6682098302572846,0.669294022294117,0.6184434331653081,0.8268288650500302,-0.2089541164301151,0.8934047147644723,0.8336176784630385,-0.062303850758157996,-0.04853288212482646,0.8268201006833751,0.8844754018252917,-0.03653664583623451
23,01181000,0.8132394802005727,0.006319199063242836,0.8073844632660184,0.15080301446898714,0.30943800031260194,7.375774145367944,6.792029257941086,0,0,583,139,133,76,-2.6127985596185117,-2.272103932399437,0.6181111405922229,0.6515840308072292,0.6655067517609734,0.8704912352160674,-0.2123605050350218,1.3013803143620575,0.7861569428578334,0.008143029400081998,0.006319199063242865,0.7904388494565113,0.9073275886804102,0.003904066504991652
24,01187300,0.7471115376295634,0.011196941839544877,0.8197893887035874,0.06173574054790265,0.27768569052642905,7.201714114489794,6.619145695606883,0,0,836,162,157,85,-3.0865743827914507,-2.3233115034185365,0.5662461956589994,0.6473541972530615,0.5995297767578454,0.8170606351466402,-0.28934248365294596,3.6577349098948244,0.7749069370613747,0.014888095172341763,0.01119694183954507,0.6782498026663754,0.8655914770086842,0.006263274988519572
25,01333000,0.7123311569902753,-0.1591115971039065,0.8027089292426888,0.2440223396922685,0.2775953251626377,6.891413203047004,5.653645704048317,0,0,364,124,64,51,-2.523967131245625,-2.1638192568483126,0.6791881442608422,0.669412135051995,0.5846152892080188,0.7914694690983612,-0.3193779365667606,0.3070307392352967,0.7085214778145614,-0.2205756907680827,-0.15911159710390643,0.8741549008594106,0.8560574351976284,-0.1328673093605038
26,01350000,0.7528678524633294,-0.009951449458979043,0.7750797460587909,0.11164936187870755,0.30154299044728683,7.681874700470883,7.133378432166096,0,0,707,126,165,98,-3.0880202977654143,-2.273951598219609,0.5929918320752795,0.6443598275802295,0.5959483944817497,0.8085614592975742,-0.34528779347095995,1.9640002652369926,0.7416235741020608,-0.012365478111323101,-0.009951449458978983,0.7421960549850249,0.8732316069342178,-0.005638526976149724
27,01350140,0.643007106591427,0.01225544091225512,0.735842573627411,0.039668050727992066,0.20961052946585806,5.425184384761543,5.333446510341107,0,0,968,219,151,89,-3.2768803460628146,-2.285921682265814,0.5913678218647155,0.6503155944554668,0.5186393689254314,0.7477761686229729,-0.434375318375127,5.235886499601646,0.6713588018550882,0.024958022796707027,0.012255440912255217,0.6565172017866393,0.8048700551468853,0.006625514722228777
28,01365000,0.7600831664685157,-0.13799729381984083,0.8836223127099752,0.29609359323934803,0.27307173715396243,8.512690736188574,7.677469074725178,0,0,436,328,75,77,-2.338238892981165,-2.194198132681446,0.6800569992098919,0.6278012509801865,0.5709282726702314,0.783765480376126,-0.2344815743583484,0.16249912301416725,0.7820542024302224,-0.14272263319997514,-0.13799729381984083,0.981054023322894,0.877879766304874,-0.10273613656260593
29,01411300,0.49559920720878126,-0.005985301971187047,1.047097909775627,0.3375114904612948,0.22163310056256988,3.2830660572008203,3.5992293107337576,0,0,22,53,22,29,-1.6769248092785036,-2.4315290774772476,0.7891493199699727,0.7360158071061471,0.4636242752304245,0.6473674879261742,-0.1549418139022055,-0.21280529780307175,0.7555647956924608,-0.026740117850572363,-0.005985301971187159,1.2166833345978536,0.7602198253400648,-0.005994447505412678
30,01413500,0.7941878509360335,-0.044746832927731676,0.8737735551191957,0.15277052661197704,0.27228853556236515,6.029652800344229,6.027589674579358,0,0,577,175,85,64,-2.7673000187845855,-2.1820621805195337,0.6705373127027879,0.6500525486249621,0.5971974835782414,0.825420963008445,-0.21383157625729252,0.985908925157244,0.8279115543213376,-0.06541235350267113,-0.044746832927731725,0.8243289426506842,0.8919303988543082,-0.03197058324468332
31,01414500,0.7217751397495521,-0.12102901797234657,0.8283172627389571,0.19125653920398,0.260426204438221,6.675226729050264,6.1964475353657615,0,0,470,223,81,66,-2.750172763256702,-2.22744307346346,0.6610339475007222,0.6393054992457863,0.5704371452291432,0.7871907119384995,-0.31317612372920967,0.5454216483121735,0.7444211696586275,-0.1581128627261174,-0.12102901797234637,0.874265079795744,0.8544062053043839,-0.08690650431010025
32,01415000,0.7384329456940126,-0.009982869532439775,0.9004348002314082,0.11101281986866951,0.2505027083915839,5.721429070330486,5.6538099487375035,0,0,623,192,88,57,-2.776638735998844,-2.2457370891447574,0.6348351656169274,0.6450141599728524,0.5720022048398642,0.7986944087137933,-0.23068370189382378,1.5018595945349404,0.8281490672832702,-0.016174446481456592,-0.009982869532439867,0.785495765772282,0.8602865203835053,-0.006932377321661482
